ra,dec,total,valid,freq
28.0,79.0,96.0,24.0,0.25
28.0,80.0,90.0,22.0,0.24444444444444444
28.0,81.0,103.0,24.0,0.23300970873786409
28.0,82.0,72.0,23.0,0.3194444444444444
28.0,83.0,76.0,24.0,0.3157894736842105
28.0,84.0,70.0,21.0,0.3
28.0,85.0,65.0,18.0,0.27692307692307694
28.0,86.0,52.0,7.0,0.1346153846153846
28.0,87.0,57.0,22.0,0.38596491228070173
28.0,88.0,61.0,20.0,0.32786885245901637
28.0,89.0,50.0,14.0,0.28
28.0,90.0,52.0,9.0,0.17307692307692307
28.0,91.0,43.0,5.0,0.11627906976744186
28.0,92.0,35.0,8.0,0.22857142857142856
28.0,93.0,64.0,17.0,0.265625
28.0,94.0,35.0,8.0,0.22857142857142856
28.0,95.0,31.0,8.0,0.25806451612903225
28.0,96.0,23.0,4.0,0.17391304347826086
28.0,97.0,25.0,1.0,0.04
28.0,98.0,5.0,0.0,0.0
28.0,99.0,2.0,0.0,0.0
29,0,0,0,0
29.0,1.0,1.0,0.0,0.0
29.0,2.0,1.0,0.0,0.0
29.0,3.0,1.0,0.0,0.0
29,4,0,0,0
29,5,0,0,0
29.0,6.0,1.0,0.0,0.0
29.0,7.0,4.0,0.0,0.0
29.0,8.0,1.0,0.0,0.0
29,9,0,0,0
29.0,10.0,1.0,0.0,0.0
29.0,11.0,2.0,0.0,0.0
29.0,12.0,3.0,0.0,0.0
29.0,13.0,1.0,0.0,0.0
29.0,14.0,2.0,0.0,0.0
29.0,15.0,3.0,0.0,0.0
29,16,0,0,0
29,17,0,0,0
29,18,0,0,0
29.0,19.0,2.0,0.0,0.0
29.0,20.0,24.0,4.0,0.16666666666666666
29.0,21.0,24.0,10.0,0.4166666666666667
29.0,22.0,29.0,6.0,0.20689655172413793
29.0,23.0,19.0,7.0,0.3684210526315789
29.0,24.0,45.0,18.0,0.4
29.0,25.0,41.0,12.0,0.2926829268292683
29.0,26.0,75.0,12.0,0.16
29.0,27.0,109.0,11.0,0.10091743119266056
29.0,28.0,68.0,12.0,0.17647058823529413
29.0,29.0,87.0,17.0,0.19540229885057472
29.0,30.0,33.0,6.0,0.18181818181818182
29.0,31.0,42.0,19.0,0.4523809523809524
29.0,32.0,31.0,8.0,0.25806451612903225
29.0,33.0,39.0,13.0,0.3333333333333333
29.0,34.0,55.0,23.0,0.41818181818181815
29.0,35.0,52.0,16.0,0.3076923076923077
29.0,36.0,49.0,23.0,0.46938775510204084
29.0,37.0,62.0,22.0,0.3548387096774194
29.0,38.0,59.0,28.0,0.4745762711864407
29.0,39.0,53.0,21.0,0.39622641509433965
29.0,40.0,55.0,23.0,0.41818181818181815
29.0,41.0,45.0,12.0,0.26666666666666666
29.0,42.0,54.0,15.0,0.2777777777777778
29.0,43.0,49.0,21.0,0.42857142857142855
29.0,44.0,64.0,15.0,0.234375
29.0,45.0,62.0,12.0,0.1935483870967742
29.0,46.0,70.0,23.0,0.32857142857142857
29.0,47.0,47.0,17.0,0.3617021276595745
29.0,48.0,65.0,26.0,0.4
29.0,49.0,50.0,15.0,0.3
29.0,50.0,53.0,13.0,0.24528301886792453
29.0,51.0,48.0,12.0,0.25
29.0,52.0,78.0,31.0,0.3974358974358974
29.0,53.0,75.0,37.0,0.49333333333333335
29.0,54.0,84.0,32.0,0.38095238095238093
29.0,55.0,93.0,31.0,0.3333333333333333
29.0,56.0,77.0,31.0,0.4025974025974026
29.0,57.0,90.0,33.0,0.36666666666666664
29.0,58.0,67.0,18.0,0.26865671641791045
29.0,59.0,78.0,25.0,0.32051282051282054
29.0,60.0,94.0,27.0,0.2872340425531915
29.0,61.0,98.0,31.0,0.3163265306122449
29.0,62.0,107.0,41.0,0.38317757009345793
29.0,63.0,120.0,50.0,0.4166666666666667
29.0,64.0,135.0,40.0,0.2962962962962963
29.0,65.0,123.0,53.0,0.43089430894308944
29.0,66.0,138.0,55.0,0.39855072463768115
29.0,67.0,138.0,46.0,0.3333333333333333
29.0,68.0,132.0,44.0,0.3333333333333333
29.0,69.0,105.0,38.0,0.3619047619047619
29.0,70.0,92.0,42.0,0.45652173913043476
29.0,71.0,113.0,47.0,0.415929203539823
29.0,72.0,92.0,38.0,0.41304347826086957
29.0,73.0,155.0,47.0,0.3032258064516129
29.0,74.0,146.0,49.0,0.3356164383561644
29.0,75.0,110.0,46.0,0.41818181818181815
29.0,76.0,122.0,46.0,0.3770491803278688
29.0,77.0,109.0,44.0,0.4036697247706422
29.0,78.0,110.0,44.0,0.4
29.0,79.0,108.0,35.0,0.32407407407407407
29.0,80.0,94.0,37.0,0.39361702127659576
29.0,81.0,92.0,33.0,0.358695652173913
29.0,82.0,80.0,29.0,0.3625
29.0,83.0,66.0,19.0,0.2878787878787879
29.0,84.0,70.0,19.0,0.2714285714285714
29.0,85.0,80.0,42.0,0.525
29.0,86.0,53.0,21.0,0.39622641509433965
29.0,87.0,57.0,23.0,0.40350877192982454
29.0,88.0,56.0,12.0,0.21428571428571427
29.0,89.0,42.0,17.0,0.40476190476190477
29.0,90.0,73.0,23.0,0.3150684931506849
29.0,91.0,62.0,23.0,0.3709677419354839
29.0,92.0,56.0,19.0,0.3392857142857143
29.0,93.0,51.0,18.0,0.35294117647058826
29.0,94.0,38.0,8.0,0.21052631578947367
29.0,95.0,40.0,9.0,0.225
29.0,96.0,50.0,17.0,0.34
29.0,97.0,25.0,6.0,0.24
29.0,98.0,4.0,0.0,0.0
29.0,99.0,3.0,0.0,0.0
30.0,0.0,2.0,0.0,0.0
30,1,0,0,0
30.0,2.0,1.0,0.0,0.0
30.0,3.0,2.0,0.0,0.0
30.0,4.0,1.0,0.0,0.0
30.0,5.0,1.0,0.0,0.0
30.0,6.0,1.0,0.0,0.0
30.0,7.0,2.0,0.0,0.0
30,8,0,0,0
30,9,0,0,0
30.0,10.0,1.0,0.0,0.0
30.0,11.0,1.0,0.0,0.0
30.0,12.0,2.0,0.0,0.0
30,13,0,0,0
30.0,14.0,1.0,0.0,0.0
30.0,15.0,6.0,0.0,0.0
30,16,0,0,0
30.0,17.0,1.0,0.0,0.0
30.0,18.0,1.0,0.0,0.0
30.0,19.0,14.0,2.0,0.14285714285714285
30.0,20.0,33.0,3.0,0.09090909090909091
30.0,21.0,39.0,11.0,0.28205128205128205
30.0,22.0,31.0,8.0,0.25806451612903225
30.0,23.0,38.0,14.0,0.3684210526315789
30.0,24.0,28.0,11.0,0.39285714285714285
30.0,25.0,37.0,14.0,0.3783783783783784
30.0,26.0,95.0,11.0,0.11578947368421053
30.0,27.0,126.0,15.0,0.11904761904761904
30.0,28.0,69.0,14.0,0.2028985507246377
30.0,29.0,74.0,17.0,0.22972972972972974
30.0,30.0,50.0,19.0,0.38
30.0,31.0,36.0,10.0,0.2777777777777778
30.0,32.0,58.0,18.0,0.3103448275862069
30.0,33.0,39.0,16.0,0.41025641025641024
30.0,34.0,64.0,22.0,0.34375
30.0,35.0,42.0,17.0,0.40476190476190477
30.0,36.0,55.0,23.0,0.41818181818181815
30.0,37.0,52.0,20.0,0.38461538461538464
30.0,38.0,54.0,14.0,0.25925925925925924
30.0,39.0,90.0,36.0,0.4
30.0,40.0,51.0,15.0,0.29411764705882354
30.0,41.0,62.0,26.0,0.41935483870967744
30.0,42.0,60.0,34.0,0.5666666666666667
30.0,43.0,51.0,17.0,0.3333333333333333
30.0,44.0,69.0,25.0,0.36231884057971014
30.0,45.0,60.0,22.0,0.36666666666666664
30.0,46.0,65.0,16.0,0.24615384615384617
30.0,47.0,55.0,18.0,0.32727272727272727
30.0,48.0,60.0,22.0,0.36666666666666664
30.0,49.0,54.0,19.0,0.35185185185185186
30.0,50.0,91.0,30.0,0.32967032967032966
30.0,51.0,77.0,23.0,0.2987012987012987
30.0,52.0,83.0,30.0,0.3614457831325301
30.0,53.0,69.0,26.0,0.37681159420289856
30.0,54.0,75.0,31.0,0.41333333333333333
30.0,55.0,80.0,36.0,0.45
30.0,56.0,89.0,23.0,0.25842696629213485
30.0,57.0,117.0,50.0,0.42735042735042733
30.0,58.0,77.0,33.0,0.42857142857142855
30.0,59.0,95.0,42.0,0.4421052631578947
30.0,60.0,99.0,32.0,0.32323232323232326
30.0,61.0,143.0,54.0,0.3776223776223776
30.0,62.0,129.0,47.0,0.3643410852713178
30.0,63.0,125.0,39.0,0.312
30.0,64.0,132.0,48.0,0.36363636363636365
30.0,65.0,149.0,60.0,0.40268456375838924
30.0,66.0,146.0,60.0,0.410958904109589
30.0,67.0,154.0,73.0,0.474025974025974
30.0,68.0,134.0,51.0,0.3805970149253731
30.0,69.0,130.0,48.0,0.36923076923076925
30.0,70.0,108.0,43.0,0.39814814814814814
30.0,71.0,122.0,54.0,0.4426229508196721
30.0,72.0,113.0,52.0,0.46017699115044247
30.0,73.0,123.0,38.0,0.3089430894308943
30.0,74.0,120.0,56.0,0.4666666666666667
30.0,75.0,136.0,61.0,0.4485294117647059
30.0,76.0,126.0,62.0,0.49206349206349204
30.0,77.0,103.0,41.0,0.39805825242718446
30.0,78.0,136.0,60.0,0.4411764705882353
30.0,79.0,141.0,69.0,0.48936170212765956
30.0,80.0,112.0,39.0,0.3482142857142857
30.0,81.0,97.0,39.0,0.4020618556701031
30.0,82.0,115.0,55.0,0.4782608695652174
30.0,83.0,86.0,35.0,0.4069767441860465
30.0,84.0,76.0,34.0,0.4473684210526316
30.0,85.0,91.0,25.0,0.27472527472527475
30.0,86.0,75.0,23.0,0.30666666666666664
30.0,87.0,80.0,26.0,0.325
30.0,88.0,59.0,13.0,0.22033898305084745
30.0,89.0,53.0,26.0,0.49056603773584906
30.0,90.0,63.0,23.0,0.36507936507936506
30.0,91.0,74.0,27.0,0.36486486486486486
30.0,92.0,56.0,18.0,0.32142857142857145
30.0,93.0,67.0,24.0,0.3582089552238806
30.0,94.0,45.0,19.0,0.4222222222222222
30.0,95.0,35.0,12.0,0.34285714285714286
30.0,96.0,36.0,9.0,0.25
30.0,97.0,30.0,10.0,0.3333333333333333
30.0,98.0,7.0,0.0,0.0
30.0,99.0,2.0,0.0,0.0
31,0,0,0,0
31.0,1.0,1.0,0.0,0.0
31.0,2.0,2.0,0.0,0.0
31.0,3.0,2.0,0.0,0.0
31.0,4.0,1.0,0.0,0.0
31,5,0,0,0
31.0,6.0,1.0,0.0,0.0
31.0,7.0,1.0,0.0,0.0
31.0,8.0,1.0,0.0,0.0
31,9,0,0,0
31,10,0,0,0
31.0,11.0,1.0,0.0,0.0
31.0,12.0,4.0,0.0,0.0
31,13,0,0,0
31,14,0,0,0
31.0,15.0,1.0,0.0,0.0
31.0,16.0,2.0,0.0,0.0
31.0,17.0,4.0,0.0,0.0
31.0,18.0,1.0,0.0,0.0
31.0,19.0,3.0,2.0,0.6666666666666666
31.0,20.0,26.0,6.0,0.23076923076923078
31.0,21.0,32.0,8.0,0.25
31.0,22.0,29.0,8.0,0.27586206896551724
31.0,23.0,40.0,11.0,0.275
31.0,24.0,30.0,10.0,0.3333333333333333
31.0,25.0,25.0,7.0,0.28
31.0,26.0,101.0,19.0,0.18811881188118812
31.0,27.0,136.0,13.0,0.09558823529411764
31.0,28.0,136.0,20.0,0.14705882352941177
31.0,29.0,101.0,22.0,0.21782178217821782
31.0,30.0,38.0,13.0,0.34210526315789475
31.0,31.0,61.0,25.0,0.4098360655737705
31.0,32.0,76.0,35.0,0.4605263157894737
31.0,33.0,68.0,29.0,0.4264705882352941
31.0,34.0,47.0,26.0,0.5531914893617021
31.0,35.0,57.0,23.0,0.40350877192982454
31.0,36.0,58.0,20.0,0.3448275862068966
31.0,37.0,61.0,27.0,0.4426229508196721
31.0,38.0,62.0,31.0,0.5
31.0,39.0,71.0,27.0,0.38028169014084506
31.0,40.0,90.0,34.0,0.37777777777777777
31.0,41.0,65.0,24.0,0.36923076923076925
31.0,42.0,42.0,13.0,0.30952380952380953
31.0,43.0,68.0,26.0,0.38235294117647056
31.0,44.0,59.0,23.0,0.3898305084745763
31.0,45.0,61.0,28.0,0.45901639344262296
31.0,46.0,54.0,20.0,0.37037037037037035
31.0,47.0,61.0,29.0,0.47540983606557374
31.0,48.0,50.0,19.0,0.38
31.0,49.0,77.0,32.0,0.4155844155844156
31.0,50.0,81.0,27.0,0.3333333333333333
31.0,51.0,64.0,19.0,0.296875
31.0,52.0,83.0,31.0,0.37349397590361444
31.0,53.0,116.0,56.0,0.4827586206896552
31.0,54.0,93.0,40.0,0.43010752688172044
31.0,55.0,84.0,34.0,0.40476190476190477
31.0,56.0,80.0,31.0,0.3875
31.0,57.0,92.0,44.0,0.4782608695652174
31.0,58.0,91.0,31.0,0.34065934065934067
31.0,59.0,88.0,38.0,0.4318181818181818
31.0,60.0,117.0,49.0,0.4188034188034188
31.0,61.0,140.0,66.0,0.4714285714285714
31.0,62.0,161.0,74.0,0.45962732919254656
31.0,63.0,166.0,77.0,0.463855421686747
31.0,64.0,146.0,63.0,0.4315068493150685
31.0,65.0,150.0,73.0,0.4866666666666667
31.0,66.0,149.0,83.0,0.5570469798657718
31.0,67.0,157.0,76.0,0.4840764331210191
31.0,68.0,140.0,52.0,0.37142857142857144
31.0,69.0,153.0,61.0,0.39869281045751637
31.0,70.0,145.0,67.0,0.46206896551724136
31.0,71.0,114.0,45.0,0.39473684210526316
31.0,72.0,129.0,51.0,0.3953488372093023
31.0,73.0,133.0,56.0,0.42105263157894735
31.0,74.0,115.0,49.0,0.4260869565217391
31.0,75.0,124.0,53.0,0.4274193548387097
31.0,76.0,133.0,65.0,0.48872180451127817
31.0,77.0,96.0,45.0,0.46875
31.0,78.0,132.0,50.0,0.3787878787878788
31.0,79.0,101.0,48.0,0.4752475247524752
31.0,80.0,101.0,51.0,0.504950495049505
31.0,81.0,97.0,37.0,0.38144329896907214
31.0,82.0,83.0,35.0,0.42168674698795183
31.0,83.0,99.0,45.0,0.45454545454545453
31.0,84.0,92.0,50.0,0.5434782608695652
31.0,85.0,78.0,36.0,0.46153846153846156
31.0,86.0,69.0,23.0,0.3333333333333333
31.0,87.0,73.0,28.0,0.3835616438356164
31.0,88.0,70.0,33.0,0.4714285714285714
31.0,89.0,43.0,13.0,0.3023255813953488
31.0,90.0,61.0,18.0,0.29508196721311475
31.0,91.0,39.0,18.0,0.46153846153846156
31.0,92.0,43.0,16.0,0.37209302325581395
31.0,93.0,44.0,21.0,0.4772727272727273
31.0,94.0,49.0,20.0,0.40816326530612246
31.0,95.0,53.0,23.0,0.4339622641509434
31.0,96.0,38.0,10.0,0.2631578947368421
31.0,97.0,27.0,6.0,0.2222222222222222
31.0,98.0,6.0,0.0,0.0
31,99,0,0,0
32,0,0,0,0
32.0,1.0,1.0,0.0,0.0
32,2,0,0,0
32.0,3.0,1.0,0.0,0.0
32,4,0,0,0
32.0,5.0,2.0,0.0,0.0
32.0,6.0,1.0,0.0,0.0
32.0,7.0,2.0,0.0,0.0
32,8,0,0,0
32,9,0,0,0
32.0,10.0,3.0,0.0,0.0
32.0,11.0,3.0,0.0,0.0
32.0,12.0,4.0,0.0,0.0
32.0,13.0,1.0,0.0,0.0
32.0,14.0,2.0,0.0,0.0
32,15,0,0,0
32,16,0,0,0
32.0,17.0,2.0,0.0,0.0
32.0,18.0,2.0,0.0,0.0
32.0,19.0,12.0,3.0,0.25
32.0,20.0,32.0,9.0,0.28125
32.0,21.0,31.0,7.0,0.22580645161290322
32.0,22.0,35.0,10.0,0.2857142857142857
32.0,23.0,45.0,20.0,0.4444444444444444
32.0,24.0,44.0,15.0,0.3409090909090909
32.0,25.0,39.0,13.0,0.3333333333333333
32.0,26.0,85.0,13.0,0.15294117647058825
32.0,27.0,124.0,15.0,0.12096774193548387
32.0,28.0,139.0,22.0,0.15827338129496402
32.0,29.0,82.0,18.0,0.21951219512195122
32.0,30.0,41.0,15.0,0.36585365853658536
32.0,31.0,34.0,9.0,0.2647058823529412
32.0,32.0,52.0,18.0,0.34615384615384615
32.0,33.0,79.0,29.0,0.3670886075949367
32.0,34.0,41.0,14.0,0.34146341463414637
32.0,35.0,64.0,35.0,0.546875
32.0,36.0,57.0,18.0,0.3157894736842105
32.0,37.0,60.0,25.0,0.4166666666666667
32.0,38.0,58.0,25.0,0.43103448275862066
32.0,39.0,54.0,27.0,0.5
32.0,40.0,59.0,26.0,0.4406779661016949
32.0,41.0,72.0,23.0,0.3194444444444444
32.0,42.0,60.0,22.0,0.36666666666666664
32.0,43.0,58.0,26.0,0.4482758620689655
32.0,44.0,41.0,21.0,0.5121951219512195
32.0,45.0,50.0,21.0,0.42
32.0,46.0,55.0,19.0,0.34545454545454546
32.0,47.0,71.0,21.0,0.29577464788732394
32.0,48.0,56.0,22.0,0.39285714285714285
32.0,49.0,60.0,25.0,0.4166666666666667
32.0,50.0,74.0,31.0,0.4189189189189189
32.0,51.0,83.0,37.0,0.4457831325301205
32.0,52.0,77.0,35.0,0.45454545454545453
32.0,53.0,71.0,25.0,0.352112676056338
32.0,54.0,70.0,20.0,0.2857142857142857
32.0,55.0,84.0,34.0,0.40476190476190477
32.0,56.0,103.0,41.0,0.39805825242718446
32.0,57.0,108.0,52.0,0.48148148148148145
32.0,58.0,103.0,57.0,0.5533980582524272
32.0,59.0,112.0,45.0,0.4017857142857143
32.0,60.0,89.0,41.0,0.4606741573033708
32.0,61.0,122.0,49.0,0.4016393442622951
32.0,62.0,141.0,65.0,0.46099290780141844
32.0,63.0,155.0,67.0,0.432258064516129
32.0,64.0,139.0,70.0,0.5035971223021583
32.0,65.0,131.0,69.0,0.5267175572519084
32.0,66.0,149.0,74.0,0.4966442953020134
32.0,67.0,128.0,68.0,0.53125
32.0,68.0,149.0,62.0,0.4161073825503356
32.0,69.0,134.0,61.0,0.4552238805970149
32.0,70.0,92.0,45.0,0.4891304347826087
32.0,71.0,126.0,64.0,0.5079365079365079
32.0,72.0,109.0,44.0,0.4036697247706422
32.0,73.0,165.0,62.0,0.37575757575757573
32.0,74.0,119.0,39.0,0.3277310924369748
32.0,75.0,127.0,57.0,0.44881889763779526
32.0,76.0,113.0,52.0,0.46017699115044247
32.0,77.0,134.0,69.0,0.5149253731343284
32.0,78.0,109.0,37.0,0.3394495412844037
32.0,79.0,90.0,44.0,0.4888888888888889
32.0,80.0,121.0,54.0,0.4462809917355372
32.0,81.0,109.0,48.0,0.44036697247706424
32.0,82.0,80.0,33.0,0.4125
32.0,83.0,79.0,30.0,0.379746835443038
32.0,84.0,72.0,24.0,0.3333333333333333
32.0,85.0,62.0,20.0,0.3225806451612903
32.0,86.0,58.0,20.0,0.3448275862068966
32.0,87.0,68.0,22.0,0.3235294117647059
32.0,88.0,49.0,17.0,0.3469387755102041
32.0,89.0,52.0,17.0,0.3269230769230769
32.0,90.0,54.0,18.0,0.3333333333333333
32.0,91.0,64.0,23.0,0.359375
32.0,92.0,49.0,17.0,0.3469387755102041
32.0,93.0,44.0,21.0,0.4772727272727273
32.0,94.0,45.0,17.0,0.37777777777777777
32.0,95.0,27.0,11.0,0.4074074074074074
32.0,96.0,50.0,20.0,0.4
32.0,97.0,37.0,16.0,0.43243243243243246
32.0,98.0,5.0,0.0,0.0
32.0,99.0,3.0,0.0,0.0
33.0,0.0,1.0,0.0,0.0
33,1,0,0,0
33.0,2.0,3.0,0.0,0.0
33.0,3.0,2.0,0.0,0.0
33.0,4.0,1.0,0.0,0.0
33,5,0,0,0
33,6,0,0,0
33.0,7.0,1.0,0.0,0.0
33.0,8.0,3.0,0.0,0.0
33.0,9.0,2.0,0.0,0.0
33.0,10.0,3.0,0.0,0.0
33,11,0,0,0
33.0,12.0,4.0,0.0,0.0
33,13,0,0,0
33,14,0,0,0
33.0,15.0,1.0,0.0,0.0
33.0,16.0,1.0,0.0,0.0
33,17,0,0,0
33.0,18.0,4.0,0.0,0.0
33.0,19.0,5.0,1.0,0.2
33.0,20.0,31.0,8.0,0.25806451612903225
33.0,21.0,33.0,12.0,0.36363636363636365
33.0,22.0,41.0,21.0,0.5121951219512195
33.0,23.0,38.0,13.0,0.34210526315789475
33.0,24.0,38.0,18.0,0.47368421052631576
33.0,25.0,49.0,22.0,0.4489795918367347
33.0,26.0,82.0,15.0,0.18292682926829268
33.0,27.0,151.0,22.0,0.1456953642384106
33.0,28.0,80.0,18.0,0.225
33.0,29.0,115.0,27.0,0.23478260869565218
33.0,30.0,46.0,22.0,0.4782608695652174
33.0,31.0,37.0,8.0,0.21621621621621623
33.0,32.0,45.0,19.0,0.4222222222222222
33.0,33.0,51.0,27.0,0.5294117647058824
33.0,34.0,66.0,26.0,0.3939393939393939
33.0,35.0,53.0,25.0,0.4716981132075472
33.0,36.0,52.0,21.0,0.40384615384615385
33.0,37.0,55.0,22.0,0.4
33.0,38.0,71.0,33.0,0.4647887323943662
33.0,39.0,58.0,34.0,0.5862068965517241
33.0,40.0,57.0,23.0,0.40350877192982454
33.0,41.0,49.0,22.0,0.4489795918367347
33.0,42.0,66.0,33.0,0.5
33.0,43.0,59.0,20.0,0.3389830508474576
33.0,44.0,52.0,15.0,0.28846153846153844
33.0,45.0,63.0,22.0,0.3492063492063492
33.0,46.0,49.0,23.0,0.46938775510204084
33.0,47.0,60.0,32.0,0.5333333333333333
33.0,48.0,52.0,19.0,0.36538461538461536
33.0,49.0,65.0,20.0,0.3076923076923077
33.0,50.0,63.0,22.0,0.3492063492063492
33.0,51.0,76.0,39.0,0.5131578947368421
33.0,52.0,67.0,22.0,0.3283582089552239
33.0,53.0,75.0,22.0,0.29333333333333333
33.0,54.0,82.0,35.0,0.4268292682926829
33.0,55.0,92.0,41.0,0.44565217391304346
33.0,56.0,92.0,42.0,0.45652173913043476
33.0,57.0,96.0,47.0,0.4895833333333333
33.0,58.0,107.0,50.0,0.4672897196261682
33.0,59.0,129.0,57.0,0.4418604651162791
33.0,60.0,119.0,62.0,0.5210084033613446
33.0,61.0,118.0,38.0,0.3220338983050847
33.0,62.0,121.0,40.0,0.3305785123966942
33.0,63.0,108.0,52.0,0.48148148148148145
33.0,64.0,145.0,66.0,0.45517241379310347
33.0,65.0,139.0,64.0,0.460431654676259
33.0,66.0,144.0,80.0,0.5555555555555556
33.0,67.0,140.0,59.0,0.42142857142857143
33.0,68.0,140.0,63.0,0.45
33.0,69.0,109.0,40.0,0.3669724770642202
33.0,70.0,127.0,61.0,0.48031496062992124
33.0,71.0,125.0,57.0,0.456
33.0,72.0,135.0,67.0,0.4962962962962963
33.0,73.0,183.0,64.0,0.34972677595628415
33.0,74.0,162.0,80.0,0.49382716049382713
33.0,75.0,117.0,47.0,0.4017094017094017
33.0,76.0,146.0,71.0,0.4863013698630137
33.0,77.0,124.0,54.0,0.43548387096774194
33.0,78.0,129.0,53.0,0.4108527131782946
33.0,79.0,136.0,60.0,0.4411764705882353
33.0,80.0,129.0,53.0,0.4108527131782946
33.0,81.0,109.0,38.0,0.3486238532110092
33.0,82.0,84.0,32.0,0.38095238095238093
33.0,83.0,115.0,41.0,0.3565217391304348
33.0,84.0,81.0,33.0,0.4074074074074074
33.0,85.0,73.0,30.0,0.410958904109589
33.0,86.0,65.0,21.0,0.3230769230769231
33.0,87.0,71.0,21.0,0.29577464788732394
33.0,88.0,52.0,18.0,0.34615384615384615
33.0,89.0,37.0,11.0,0.2972972972972973
33.0,90.0,49.0,18.0,0.3673469387755102
33.0,91.0,45.0,14.0,0.3111111111111111
33.0,92.0,45.0,16.0,0.35555555555555557
33.0,93.0,53.0,23.0,0.4339622641509434
33.0,94.0,50.0,16.0,0.32
33.0,95.0,32.0,10.0,0.3125
33.0,96.0,44.0,11.0,0.25
33.0,97.0,25.0,3.0,0.12
33.0,98.0,7.0,0.0,0.0
33.0,99.0,1.0,0.0,0.0
34,0,0,0,0
34.0,1.0,2.0,0.0,0.0
34.0,2.0,2.0,0.0,0.0
34.0,3.0,1.0,0.0,0.0
34,4,0,0,0
34.0,5.0,2.0,0.0,0.0
34,6,0,0,0
34.0,7.0,4.0,0.0,0.0
34.0,8.0,1.0,0.0,0.0
34.0,9.0,1.0,0.0,0.0
34.0,10.0,2.0,0.0,0.0
34,11,0,0,0
34.0,12.0,8.0,0.0,0.0
34.0,13.0,2.0,0.0,0.0
34.0,14.0,1.0,0.0,0.0
34,15,0,0,0
34.0,16.0,3.0,0.0,0.0
34.0,17.0,2.0,0.0,0.0
34,18,0,0,0
34.0,19.0,2.0,1.0,0.5
34.0,20.0,34.0,11.0,0.3235294117647059
34.0,21.0,34.0,7.0,0.20588235294117646
34.0,22.0,35.0,13.0,0.37142857142857144
34.0,23.0,48.0,18.0,0.375
34.0,24.0,40.0,22.0,0.55
34.0,25.0,44.0,11.0,0.25
34.0,26.0,107.0,21.0,0.19626168224299065
34.0,27.0,134.0,22.0,0.16417910447761194
34.0,28.0,94.0,20.0,0.2127659574468085
34.0,29.0,82.0,22.0,0.2682926829268293
34.0,30.0,50.0,27.0,0.54
34.0,31.0,52.0,21.0,0.40384615384615385
34.0,32.0,48.0,21.0,0.4375
34.0,33.0,58.0,26.0,0.4482758620689655
34.0,34.0,55.0,22.0,0.4
34.0,35.0,41.0,19.0,0.4634146341463415
34.0,36.0,68.0,36.0,0.5294117647058824
34.0,37.0,61.0,29.0,0.47540983606557374
34.0,38.0,64.0,28.0,0.4375
34.0,39.0,66.0,30.0,0.45454545454545453
34.0,40.0,48.0,23.0,0.4791666666666667
34.0,41.0,55.0,26.0,0.4727272727272727
34.0,42.0,67.0,32.0,0.47761194029850745
34.0,43.0,72.0,33.0,0.4583333333333333
34.0,44.0,88.0,42.0,0.4772727272727273
34.0,45.0,82.0,32.0,0.3902439024390244
34.0,46.0,56.0,26.0,0.4642857142857143
34.0,47.0,63.0,27.0,0.42857142857142855
34.0,48.0,87.0,38.0,0.4367816091954023
34.0,49.0,68.0,26.0,0.38235294117647056
34.0,50.0,68.0,27.0,0.39705882352941174
34.0,51.0,71.0,29.0,0.4084507042253521
34.0,52.0,97.0,50.0,0.5154639175257731
34.0,53.0,81.0,36.0,0.4444444444444444
34.0,54.0,101.0,42.0,0.4158415841584158
34.0,55.0,97.0,42.0,0.4329896907216495
34.0,56.0,98.0,38.0,0.3877551020408163
34.0,57.0,104.0,54.0,0.5192307692307693
34.0,58.0,95.0,42.0,0.4421052631578947
34.0,59.0,109.0,50.0,0.45871559633027525
34.0,60.0,127.0,63.0,0.49606299212598426
34.0,61.0,107.0,43.0,0.40186915887850466
34.0,62.0,141.0,53.0,0.375886524822695
34.0,63.0,121.0,66.0,0.5454545454545454
34.0,64.0,136.0,62.0,0.45588235294117646
34.0,65.0,131.0,78.0,0.5954198473282443
34.0,66.0,130.0,62.0,0.47692307692307695
34.0,67.0,120.0,57.0,0.475
34.0,68.0,131.0,61.0,0.46564885496183206
34.0,69.0,121.0,51.0,0.4214876033057851
34.0,70.0,116.0,57.0,0.49137931034482757
34.0,71.0,129.0,65.0,0.5038759689922481
34.0,72.0,115.0,63.0,0.5478260869565217
34.0,73.0,192.0,75.0,0.390625
34.0,74.0,155.0,63.0,0.4064516129032258
34.0,75.0,144.0,68.0,0.4722222222222222
34.0,76.0,127.0,52.0,0.4094488188976378
34.0,77.0,85.0,44.0,0.5176470588235295
34.0,78.0,110.0,37.0,0.33636363636363636
34.0,79.0,124.0,49.0,0.3951612903225806
34.0,80.0,94.0,38.0,0.40425531914893614
34.0,81.0,91.0,41.0,0.45054945054945056
34.0,82.0,91.0,35.0,0.38461538461538464
34.0,83.0,75.0,30.0,0.4
34.0,84.0,102.0,41.0,0.4019607843137255
34.0,85.0,73.0,35.0,0.4794520547945205
34.0,86.0,52.0,20.0,0.38461538461538464
34.0,87.0,53.0,22.0,0.41509433962264153
34.0,88.0,66.0,30.0,0.45454545454545453
34.0,89.0,59.0,21.0,0.3559322033898305
34.0,90.0,72.0,32.0,0.4444444444444444
